Disease,Symptoms,Precautions,Symptom_Constipation,Symptom_Fatigue,Symptom_Frequent Urination,Symptom_Shortness of Breath,Symptom_Headache,Symptom_Excessive Thirst,Symptom_Vomiting,Symptom_Chills,Symptom_Blurred Vision,Symptom_Skin Rash,Symptom_Abdominal Pain,Symptom_Fever,Symptom_Cough,Symptom_Muscle Pain,Symptom_Nausea,Symptom_Burning Sensation,Combo_Fever_Chills,Combo_Fever_AbPain,Combo_UTI_Symptoms,Combo_Respiratory_Infection,Combo_Systemic_Infection,Combo_Acute_Illness,Combo_UTI_Fever,Combo_Neurological,Combo_Viral_Syndrome,Combo_GI_Distress,Combo_Diabetes_Classic,Total_Symptoms,Fever_Score,Respiratory_Score,GI_Score,Urinary_Score,Neuro_Score,Constitutional_Score,Disease_encoded
Typhoid,Chills; Skin Rash,"Follow prescribed medication; One is given orally in four capsules, with one capsule to be taken every other day.; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Regular health checkups",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,6
Typhoid,Muscle Pain; Constipation; Chills,"Regular health checkups; One is given orally in four capsules, with one capsule to be taken every other day.; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,6
Typhoid,Muscle Pain; Constipation; Headache,A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Follow prescribed medication,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,6
Typhoid,Abdominal Pain; Skin Rash; Fever; Constipation,Regular health checkups; Rest adequately,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,6
Typhoid,Constipation; Skin Rash,Maintain good hygiene; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; One is given as a single shot at least one week before travel.,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6
Typhoid,Skin Rash; Fever; Muscle Pain; Constipation,"One is given as a single shot at least one week before travel.; One is given orally in four capsules, with one capsule to be taken every other day.",1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,1,6
Typhoid,Headache; Abdominal Pain; Fever; Constipation,Regular health checkups; Maintain good hygiene; Stay hydrated; Consult healthcare provider,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,0,1,0,1,0,6
Typhoid,Fatigue; Chills; Fever; Abdominal Pain,"One is given orally in four capsules, with one capsule to be taken every other day.; Rest adequately",0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4,2,0,1,0,0,1,6
Typhoid,Abdominal Pain; Headache,Follow prescribed medication; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Maintain good hygiene,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,6
Typhoid,Abdominal Pain; Headache; Fever,Consult healthcare provider; Rest adequately; Maintain good hygiene; Stay hydrated,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,1,0,6
Typhoid,Abdominal Pain; Fever; Constipation,One is given as a single shot at least one week before travel.; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Stay hydrated; Rest adequately,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,6
Typhoid,Muscle Pain; Headache,"One is given orally in four capsules, with one capsule to be taken every other day.; Stay hydrated; Regular health checkups",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,6
Typhoid,Muscle Pain; Constipation,Maintain good hygiene; Stay hydrated,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,6
Typhoid,Chills; Skin Rash; Abdominal Pain; Fever,Stay hydrated; Follow prescribed medication; One is given as a single shot at least one week before travel.; Regular health checkups,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,6
Typhoid,Headache; Abdominal Pain; Chills; Fever; Muscle Pain,"One is given orally in four capsules, with one capsule to be taken every other day.; Maintain good hygiene; Stay hydrated; Rest adequately",0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,5,2,0,1,0,1,1,6
Typhoid,Abdominal Pain; Skin Rash; Fever,Rest adequately; Consult healthcare provider; One is given as a single shot at least one week before travel.,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,6
Typhoid,Fatigue; Headache; Chills; Skin Rash; Abdominal Pain,Follow prescribed medication; Maintain good hygiene; Consult healthcare provider; One is given as a single shot at least one week before travel.,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,1,1,6
Typhoid,Chills; Fatigue,"A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Maintain good hygiene; One is given orally in four capsules, with one capsule to be taken every other day.",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,6
Typhoid,Abdominal Pain; Constipation; Fatigue; Headache,Regular health checkups; Follow prescribed medication; Maintain good hygiene; Stay hydrated,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,1,6
Typhoid,Chills; Skin Rash; Fever; Abdominal Pain,Stay hydrated; Regular health checkups; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Consult healthcare provider,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,6
Typhoid,Constipation; Fever; Headache,Maintain good hygiene; Rest adequately; Regular health checkups,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,6
Typhoid,Fatigue; Chills; Skin Rash,Rest adequately; Regular health checkups,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,6
Typhoid,Abdominal Pain; Fever; Constipation,Follow prescribed medication; Rest adequately,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,6
Typhoid,Fatigue; Constipation; Skin Rash,Maintain good hygiene; Follow prescribed medication; One is given as a single shot at least one week before travel.; Rest adequately,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,6
Typhoid,Headache; Skin Rash; Fever; Abdominal Pain; Muscle Pain,"Maintain good hygiene; Regular health checkups; One is given as a single shot at least one week before travel.; One is given orally in four capsules, with one capsule to be taken every other day.",0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,5,1,0,1,0,1,1,6
Typhoid,Abdominal Pain; Skin Rash; Chills; Fever; Muscle Pain,"Regular health checkups; One is given as a single shot at least one week before travel.; Rest adequately; One is given orally in four capsules, with one capsule to be taken every other day.",0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,5,2,0,1,0,0,1,6
Typhoid,Fatigue; Headache; Abdominal Pain; Fever,Follow prescribed medication; One is given as a single shot at least one week before travel.,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,1,0,1,0,1,1,6
Typhoid,Fatigue; Abdominal Pain; Fever,Rest adequately; Follow prescribed medication; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Consult healthcare provider,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,1,6
Typhoid,Abdominal Pain; Fever; Muscle Pain; Constipation,One is given as a single shot at least one week before travel.; Stay hydrated,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,1,0,0,1,6
Typhoid,Chills; Skin Rash,Rest adequately; Stay hydrated; One is given as a single shot at least one week before travel.,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,6
Typhoid,Fatigue; Headache; Abdominal Pain; Muscle Pain; Constipation,"One is given orally in four capsules, with one capsule to be taken every other day.; Consult healthcare provider",1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,2,6
Typhoid,Fatigue; Headache; Abdominal Pain; Fever,One is given as a single shot at least one week before travel.; Regular health checkups; Follow prescribed medication; Maintain good hygiene,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,1,0,1,0,1,1,6
Typhoid,Abdominal Pain; Chills; Constipation; Skin Rash,"Consult healthcare provider; Stay hydrated; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; One is given orally in four capsules, with one capsule to be taken every other day.",1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,6
Typhoid,Abdominal Pain; Skin Rash; Fever,Rest adequately; One is given as a single shot at least one week before travel.; Stay hydrated; Consult healthcare provider,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,6
Typhoid,Fatigue; Abdominal Pain; Chills; Fever,A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Regular health checkups; Rest adequately,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4,2,0,1,0,0,1,6
Typhoid,Fatigue; Abdominal Pain; Skin Rash; Fever; Muscle Pain; Constipation,A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Maintain good hygiene; Stay hydrated; Consult healthcare provider,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,6,1,0,1,0,0,2,6
Typhoid,Headache; Chills; Skin Rash; Fever; Muscle Pain,Stay hydrated; Rest adequately; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,5,2,0,0,0,1,1,6
Typhoid,Muscle Pain; Fatigue; Chills; Skin Rash,Regular health checkups; Consult healthcare provider; One is given as a single shot at least one week before travel.; Stay hydrated,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,6
Typhoid,Fatigue; Skin Rash; Abdominal Pain; Fever; Constipation,Rest adequately; Regular health checkups; Follow prescribed medication,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,1,0,1,0,0,1,6
Typhoid,Headache; Skin Rash; Abdominal Pain; Fever,A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Rest adequately; Consult healthcare provider; Maintain good hygiene,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,0,1,0,1,0,6
Typhoid,Headache; Chills; Fever; Abdominal Pain; Constipation,Rest adequately; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,5,2,0,1,0,1,0,6
Typhoid,Constipation; Skin Rash,One is given as a single shot at least one week before travel.; Consult healthcare provider; Stay hydrated,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6
Typhoid,Fatigue; Chills; Skin Rash; Muscle Pain; Constipation,Regular health checkups; Rest adequately; Maintain good hygiene; Stay hydrated,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,6
Typhoid,Chills; Fever; Abdominal Pain; Constipation,One is given as a single shot at least one week before travel.; Follow prescribed medication; Rest adequately,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,6
Typhoid,Fatigue; Abdominal Pain; Fever,"Regular health checkups; One is given as a single shot at least one week before travel.; Consult healthcare provider; One is given orally in four capsules, with one capsule to be taken every other day.",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,1,6
Typhoid,Abdominal Pain; Fever,"Consult healthcare provider; Regular health checkups; Rest adequately; One is given orally in four capsules, with one capsule to be taken every other day.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,6
Typhoid,Fatigue; Chills; Skin Rash; Fever,One is given as a single shot at least one week before travel.; Maintain good hygiene,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,1,6
Typhoid,Fatigue; Abdominal Pain; Fever,"One is given orally in four capsules, with one capsule to be taken every other day.; Rest adequately",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,1,6
Typhoid,Abdominal Pain; Chills; Fatigue; Skin Rash,"A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; One is given orally in four capsules, with one capsule to be taken every other day.; Follow prescribed medication",0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,1,6
Typhoid,Fatigue; Headache; Abdominal Pain; Fever; Muscle Pain; Constipation,Rest adequately; Maintain good hygiene; Stay hydrated; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,6,1,0,1,0,1,2,6
Typhoid,Constipation; Skin Rash,Consult healthcare provider; Regular health checkups; One is given as a single shot at least one week before travel.; Stay hydrated,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6
Typhoid,Abdominal Pain; Chills; Headache,Rest adequately; Maintain good hygiene,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,6
Typhoid,Abdominal Pain; Fever; Constipation,Maintain good hygiene; Rest adequately,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,6
Typhoid,Constipation; Chills; Fatigue; Muscle Pain,"One is given as a single shot at least one week before travel.; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; One is given orally in four capsules, with one capsule to be taken every other day.",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,6
Typhoid,Headache; Skin Rash; Fever; Constipation,Follow prescribed medication; Stay hydrated,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,1,0,6
Typhoid,Headache; Abdominal Pain; Chills; Fever,One is given as a single shot at least one week before travel.; Stay hydrated,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4,2,0,1,0,1,0,6
Typhoid,Chills; Skin Rash; Fever; Muscle Pain,"Maintain good hygiene; Regular health checkups; One is given orally in four capsules, with one capsule to be taken every other day.; Consult healthcare provider",0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,1,6
Typhoid,Abdominal Pain; Muscle Pain; Skin Rash,"Rest adequately; Consult healthcare provider; One is given as a single shot at least one week before travel.; One is given orally in four capsules, with one capsule to be taken every other day.",0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,6
